order_id,customer_id,order_date,product_category,quantity,unit_price,country
594,238,2025-02-28,toys,5,54.24,CA
595,245,2025-01-02,books,2,632.83,CA
596,1017,2025-02-14,toys,5,705.76,GB
597,342,2025-02-17,apparel,3,660.97,US
598,1580,2025-01-04,home,4,248.41,US
599,539,2025-03-15,books,1,449.04,AU
600,738,2025-01-08,grocery,5,154.35,CA
601,523,2025-01-14,toys,1,209.41,AU
602,6,2025-01-06,electronics,2,46.14,GB
603,785,2025-01-20,apparel,1,499.8,DE
604,460,2025-02-11,apparel,4,824.68,GB
605,556,2025-01-10,toys,3,111.85,US
606,368,2025-01-29,toys,1,858.89,US
607,1797,2025-03-01,home,3,297.92,AU
608,936,2025-01-02,home,2,265.97,GB
609,1515,2025-03-21,apparel,4,334.59,DE
610,1583,2025-01-26,books,5,685.62,CA
611,309,2025-01-01,grocery,1,213.52,GB
612,1303,2025-03-30,electronics,3,6.3,DE
613,1739,2025-02-09,electronics,2,479.17,CA
614,860,2025-03-04,electronics,2,641.92,US
615,90,2025-01-30,toys,4,632.25,GB
616,939,2025-01-11,toys,1,457.35,DE
617,154,2025-03-17,toys,1,394.3,CA
618,485,2025-02-07,home,3,833.8,DE
619,1436,2025-02-11,home,4,248.39,US
620,1933,2025-01-26,apparel,5,102.52,US
621,337,2025-02-27,grocery,3,368.82,AU
622,734,2025-01-27,grocery,3,419.69,US
623,186,2025-01-21,books,3,744.61,AU
624,83,2025-01-28,home,2,86.63,CA
625,1984,2025-02-15,grocery,5,48.8,GB
626,533,2025-01-23,electronics,4,769.86,AU
627,1533,2025-03-12,apparel,1,418.52,CA
628,249,2025-01-02,electronics,2,121.98,DE
629,763,2025-03-29,books,1,526.17,GB
630,1879,2025-01-10,electronics,1,181.98,DE
631,1658,2025-01-17,electronics,3,114.65,DE
632,104,2025-01-22,toys,4,740.4,DE
633,1017,2025-01-04,grocery,4,159.65,CA
634,1861,2025-01-24,home,3,404.17,CA
635,71,2025-03-20,toys,5,224.97,GB
636,1022,2025-02-22,toys,4,59.57,GB
637,785,2025-01-18,grocery,2,580.16,AU
638,511,2025-03-22,toys,1,890.51,GB
639,983,2025-03-11,grocery,3,821.84,AU
640,659,2025-02-19,home,2,28.32,AU
641,449,2025-01-04,home,1,728.74,DE
642,1085,2025-02-15,toys,2,876.7,US
643,508,2025-03-26,apparel,3,482.64,US
644,1565,2025-01-29,toys,4,322.54,CA
645,361,2025-01-31,toys,3,726.55,GB
646,1872,2025-03-17,electronics,3,853.06,AU
647,292,2025-03-14,apparel,4,490.19,CA
648,1005,2025-01-05,electronics,1,213.19,CA
649,41,2025-03-09,grocery,1,301.89,AU
650,413,2025-01-17,home,2,827.3,GB
651,122,2025-01-03,apparel,5,635.69,CA
652,1586,2025-01-15,toys,3,864.69,GB
653,1443,2025-03-26,grocery,5,95.41,GB
654,661,2025-01-18,apparel,4,713.69,DE
655,1330,2025-02-10,apparel,5,625.73,AU
656,1612,2025-02-15,apparel,5,733.93,DE
657,629,2025-03-30,home,2,164.04,US
658,1944,2025-03-31,toys,4,766.42,AU
659,67,2025-01-24,toys,3,829.32,AU
660,453,2025-03-23,toys,1,843.33,CA
661,679,2025-01-10,apparel,3,884.22,CA
662,1303,2025-01-12,books,3,404.72,GB
663,430,2025-02-01,books,1,318.67,US
664,1476,2025-01-01,electronics,4,397.2,DE
665,1985,2025-01-22,grocery,4,794.17,GB
666,1119,2025-02-18,electronics,4,710.9,AU
667,1334,2025-03-29,apparel,2,408.89,US
668,604,2025-01-03,home,3,856.73,US
669,701,2025-01-22,grocery,2,660.12,AU
670,1929,2025-01-12,home,5,886.81,DE
671,1443,2025-01-04,grocery,2,548.54,DE
672,322,2025-01-07,electronics,3,188.96,CA
673,839,2025-03-31,toys,5,242.4,GB
674,610,2025-01-31,electronics,1,356.64,AU
675,1721,2025-03-04,apparel,1,327.93,DE
676,180,2025-02-07,books,5,434.88,US
677,53,2025-01-27,apparel,3,879.46,DE
678,1729,2025-01-15,home,4,426.49,GB
679,187,2025-03-24,toys,4,170.46,DE
680,757,2025-01-24,grocery,1,240.64,DE
681,540,2025-01-29,home,5,60.16,US
682,176,2025-03-27,home,5,375.51,AU
683,466,2025-03-12,electronics,4,737.46,DE
684,1978,2025-03-10,books,4,517.57,CA
685,976,2025-02-08,electronics,4,812.98,US
686,1029,2025-03-15,toys,5,611.38,AU
687,302,2025-01-16,grocery,2,854.4,CA
688,1991,2025-01-28,apparel,2,43.18,US
689,1400,2025-02-25,apparel,2,751.52,GB
690,655,2025-01-09,electronics,4,502.94,AU
691,668,2025-02-05,toys,4,825.85,US
692,1611,2025-03-31,toys,5,472.68,DE
693,231,2025-02-23,apparel,2,512.09,AU
694,1554,2025-01-13,electronics,5,702.68,GB
695,1777,2025-03-10,home,4,241.39,DE
696,1172,2025-03-19,grocery,1,159.11,DE
697,295,2025-03-21,toys,4,39.7,GB
698,1415,2025-01-31,electronics,4,829.14,GB
699,42,2025-02-13,home,3,255.9,DE
700,1758,2025-03-31,books,1,875.37,CA
701,276,2025-02-08,books,4,697.75,GB
702,552,2025-02-23,toys,1,173.19,CA
703,1871,2025-02-22,books,4,684.74,GB
704,1682,2025-01-08,toys,2,63.72,AU
705,827,2025-01-18,toys,5,30.9,CA
706,1793,2025-01-26,electronics,2,34.59,US
707,1881,2025-02-16,books,2,250.2,DE
708,1035,2025-02-20,books,1,614.64,CA
709,763,2025-03-04,toys,4,163.93,DE
710,1202,2025-03-12,home,3,151.33,GB
711,1534,2025-03-30,electronics,3,29.56,US
712,334,2025-03-15,apparel,2,584.4,CA
713,552,2025-03-25,grocery,5,22.94,US
714,971,2025-01-17,books,2,543.01,US
715,459,2025-02-02,toys,3,642.89,GB
716,868,2025-02-18,home,4,230.53,DE
717,619,2025-03-28,toys,5,360.44,US
718,16,2025-03-07,books,3,507.49,AU
719,1248,2025-02-06,home,1,436.15,GB
720,567,2025-03-23,home,3,238.72,GB
721,386,2025-01-20,toys,2,810.21,AU
722,828,2025-03-26,home,2,650.54,DE
723,606,2025-02-03,grocery,4,352.5,US
724,1195,2025-03-15,apparel,3,655.25,CA
725,1406,2025-03-10,books,4,816.33,GB
726,1039,2025-02-08,apparel,5,167.11,US
727,965,2025-01-17,books,3,654.03,AU
728,1563,2025-01-24,books,3,590.71,CA
729,728,2025-01-29,books,3,381.31,GB
730,762,2025-02-03,toys,3,420.06,US
731,964,2025-01-07,books,5,524.37,AU
732,146,2025-03-02,apparel,5,112.23,DE
733,1086,2025-02-08,grocery,1,784.4,CA
734,282,2025-01-26,home,4,888.53,DE
735,294,2025-02-10,books,2,702.14,DE
736,682,2025-03-22,apparel,3,572.87,US
737,926,2025-02-05,apparel,2,520.76,CA
738,1003,2025-01-12,apparel,5,393.16,DE
739,827,2025-02-24,grocery,4,9.17,AU
740,409,2025-02-17,electronics,3,682.37,AU
741,391,2025-01-03,books,1,565.87,CA
742,464,2025-03-30,home,3,120.38,DE
743,1031,2025-03-17,home,2,63.42,US
744,611,2025-02-07,grocery,5,538.74,GB
745,889,2025-03-29,apparel,3,896.53,DE
746,736,2025-01-25,apparel,4,22.11,CA
747,1490,2025-01-17,apparel,1,532.77,CA
748,253,2025-02-16,books,1,340.79,GB
749,1580,2025-03-10,toys,1,536.55,US
750,1356,2025-01-14,books,1,48.16,US
751,854,2025-02-26,grocery,1,494.81,DE
752,1438,2025-01-20,apparel,1,274.49,US
753,1357,2025-03-08,home,5,547.03,CA
754,858,2025-01-14,toys,5,110.36,US
755,1608,2025-01-14,grocery,2,550.05,GB
756,1703,2025-03-08,apparel,3,634.57,GB
757,329,2025-01-06,toys,4,819.76,DE
758,678,2025-01-31,electronics,1,606.1,US
759,1711,2025-03-15,books,4,138.47,US
760,1597,2025-03-07,electronics,1,814.77,CA
761,936,2025-02-07,home,4,49.81,CA
762,1791,2025-01-06,home,3,722.42,GB
763,873,2025-01-15,electronics,1,13.65,CA
764,1359,2025-03-24,apparel,3,324.98,DE
765,1957,2025-03-21,home,1,338.49,GB
766,375,2025-01-15,grocery,4,866.26,GB
767,1712,2025-02-19,books,4,720.9,CA
768,232,2025-01-17,books,1,883.49,CA
769,213,2025-02-23,toys,4,723.02,DE
770,372,2025-03-20,grocery,3,552.16,CA
771,990,2025-03-04,electronics,4,399.41,US
772,536,2025-03-25,home,1,635.58,AU
773,1572,2025-03-15,books,5,205.46,GB
774,1064,2025-03-08,books,5,90.23,CA
775,987,2025-02-14,books,4,138.04,AU
776,1827,2025-03-20,electronics,1,580.83,CA
777,1036,2025-03-02,grocery,2,71.99,DE
778,657,2025-01-31,home,3,50.05,CA
779,1128,2025-03-24,grocery,4,736.3,US
780,941,2025-02-26,toys,4,83.77,DE
781,916,2025-02-10,electronics,4,671.98,US
782,211,2025-02-21,grocery,1,503.62,US
783,1692,2025-01-12,toys,5,575.59,AU
784,1152,2025-01-27,books,4,855.56,GB
785,1691,2025-01-07,apparel,4,302.11,AU
786,1229,2025-03-02,books,3,645.73,US
787,200,2025-03-26,apparel,1,310.5,GB
788,1122,2025-03-08,home,1,45.96,CA
789,1009,2025-01-18,books,4,100.72,AU
790,402,2025-01-25,electronics,4,197.94,CA
791,1468,2025-02-13,electronics,4,46.61,AU
792,253,2025-02-27,grocery,5,860.78,CA
793,1974,2025-03-05,electronics,5,663.9,AU
794,1916,2025-02-25,toys,4,832.3,CA
795,1417,2025-03-16,apparel,2,97.67,AU
796,1242,2025-02-11,toys,4,379.69,AU
797,1876,2025-03-30,apparel,3,361.08,GB
798,1988,2025-02-07,grocery,2,128.66,AU
799,1434,2025-03-07,home,5,775.32,AU
800,1296,2025-01-28,apparel,2,563.62,GB
801,1407,2025-02-14,books,2,883.29,CA
802,1032,2025-03-11,books,3,640.76,GB
803,1152,2025-03-03,toys,5,848.68,DE
804,1381,2025-03-10,home,4,728.42,AU
805,219,2025-01-04,grocery,2,52.48,US
806,410,2025-02-04,apparel,3,616.62,CA
807,1720,2025-01-08,books,3,187.57,AU
808,67,2025-02-15,grocery,1,556.41,AU
809,1772,2025-01-29,books,5,353.04,AU
810,1607,2025-03-31,home,1,834.19,DE
811,854,2025-03-29,home,5,53.14,GB
812,416,2025-03-21,grocery,2,820.77,GB
813,1547,2025-03-17,toys,5,180.83,CA
814,603,2025-02-27,apparel,1,172.33,CA
815,1506,2025-03-07,electronics,4,41.36,GB
816,1140,2025-02-03,apparel,2,527.66,GB
817,12,2025-02-12,grocery,2,40.74,GB
818,1223,2025-01-07,books,5,759.6,GB
819,1005,2025-03-15,toys,3,70.22,GB
820,1077,2025-01-29,apparel,5,66.01,AU
821,327,2025-02-23,toys,5,366.05,GB
822,454,2025-01-28,books,3,301.29,GB
823,448,2025-03-21,toys,4,896.97,US
824,235,2025-03-27,home,4,220.1,AU
825,1882,2025-03-21,apparel,1,615.87,GB
826,782,2025-01-15,grocery,3,488.5,GB
827,51,2025-03-08,home,5,723.51,DE
828,997,2025-01-06,home,2,291.67,US
829,1942,2025-01-13,apparel,5,482.21,US
830,432,2025-03-27,books,2,779.12,DE
831,1712,2025-01-14,apparel,5,746.72,DE
832,1325,2025-01-10,books,2,26.25,GB
833,78,2025-01-12,electronics,1,164.29,GB
834,1143,2025-01-10,toys,2,820.32,DE
835,795,2025-02-27,books,4,392.55,US
836,798,2025-03-28,electronics,5,10.27,AU
837,130,2025-03-16,electronics,1,325.13,AU
838,218,2025-02-07,books,3,547.87,GB
839,1568,2025-02-26,grocery,4,740.79,US
840,971,2025-01-21,toys,2,127.05,DE
841,1632,2025-03-11,home,2,271.75,GB
842,1961,2025-01-02,toys,5,131.52,US
843,11,2025-03-15,toys,4,485.74,US
844,625,2025-01-27,books,3,194.49,AU
845,292,2025-01-21,apparel,2,557.1,GB
846,398,2025-01-15,apparel,5,767.75,AU
847,945,2025-03-24,toys,1,265.12,US
848,514,2025-01-13,apparel,5,441.03,GB
849,732,2025-01-17,books,2,94.53,AU
850,143,2025-01-25,home,4,408.32,AU
851,1351,2025-02-09,books,5,141.38,AU
852,747,2025-02-10,grocery,2,9.31,CA
853,1610,2025-01-29,books,4,252.62,GB
854,276,2025-03-28,books,3,790.7,DE
855,913,2025-02-15,home,4,498.74,CA
856,1323,2025-03-19,electronics,3,773.54,CA
857,1826,2025-03-10,apparel,3,661.51,US
858,1490,2025-01-10,electronics,5,570.3,AU
859,1186,2025-02-21,toys,2,816.13,AU
860,534,2025-03-11,toys,4,590.24,CA
861,750,2025-02-20,apparel,5,661.23,GB
862,275,2025-03-01,toys,5,86.04,GB
863,1029,2025-01-02,books,2,763.93,AU
864,1402,2025-01-22,toys,2,404.36,CA
865,1160,2025-03-14,books,2,663.64,DE
866,1924,2025-02-15,electronics,2,686.51,CA
867,129,2025-02-03,home,2,43.3,CA
868,1061,2025-02-16,grocery,4,826.51,US
869,82,2025-03-25,home,1,634.83,AU
870,1298,2025-02-05,books,3,522.87,AU
871,357,2025-02-18,books,4,331.93,US
872,1059,2025-02-02,grocery,2,467.14,GB
873,1674,2025-02-14,grocery,4,799.01,US
874,1028,2025-01-18,grocery,2,210.83,AU
875,1318,2025-02-05,apparel,2,172.27,GB
876,1233,2025-01-16,books,2,376.07,GB
877,1476,2025-01-15,grocery,4,433.71,AU
878,331,2025-03-24,grocery,1,223.07,CA
879,1175,2025-03-17,apparel,2,568.43,US
880,1825,2025-03-15,apparel,1,153.87,CA
881,1059,2025-02-21,toys,5,575.66,GB
882,1940,2025-01-11,apparel,4,547.83,DE
883,1777,2025-03-03,apparel,2,748.17,AU
884,293,2025-03-16,apparel,5,595.38,GB
885,344,2025-03-29,home,4,538.89,US
886,471,2025-02-18,grocery,2,102.16,CA
887,1071,2025-03-06,books,4,744.72,AU
888,198,2025-01-23,grocery,5,541.82,AU
889,1031,2025-01-16,electronics,4,595.15,AU
890,1105,2025-01-01,books,4,472.22,GB
891,1792,2025-01-06,books,5,388.91,DE
892,1618,2025-02-18,home,5,725.13,AU
893,201,2025-02-24,apparel,3,432.03,CA
894,1864,2025-01-11,home,5,789.7,DE
895,528,2025-01-25,electronics,1,522.29,US
896,1065,2025-01-01,grocery,2,620.54,GB
897,838,2025-02-16,electronics,2,386.32,AU
898,520,2025-02-03,toys,4,510.37,AU
899,565,2025-03-29,grocery,2,374.83,AU
900,989,2025-01-23,home,5,501.64,GB
901,629,2025-03-15,home,4,663.52,US
902,1532,2025-01-30,grocery,2,94.74,AU
903,821,2025-02-13,toys,5,628.86,US
904,330,2025-02-19,books,1,724.9,CA
905,966,2025-03-18,grocery,1,62.34,CA
906,760,2025-01-11,toys,1,653.41,DE
907,1258,2025-03-25,toys,3,641.88,AU
908,118,2025-01-23,books,4,397.87,CA
909,1742,2025-03-26,toys,3,179.29,AU
910,1046,2025-03-08,books,2,555.59,US
911,737,2025-01-31,books,1,878.19,US
912,566,2025-02-21,home,4,367.87,CA
913,1061,2025-01-02,books,1,827.65,AU
914,583,2025-03-13,toys,3,315.98,GB
915,464,2025-03-19,apparel,4,837.08,AU
916,10,2025-02-03,apparel,4,458.07,AU
917,149,2025-03-06,home,3,852.57,AU
918,1960,2025-02-02,toys,5,228.87,DE
919,1979,2025-02-18,toys,4,694.11,GB
920,1969,2025-02-28,books,4,807.38,US
921,988,2025-01-15,home,1,347.48,CA
922,1387,2025-03-31,apparel,3,374.11,GB
923,1058,2025-03-10,electronics,3,227.18,US
924,818,2025-03-28,books,3,73.04,CA
925,976,2025-02-10,home,2,805.4,GB
926,375,2025-03-29,apparel,4,664.71,CA
927,1507,2025-01-31,home,2,210.13,CA
928,1713,2025-03-21,home,2,702.14,US
929,1885,2025-01-11,books,4,554.37,AU
930,1962,2025-01-06,grocery,3,560.49,DE
931,1840,2025-03-15,home,4,168.66,AU
932,574,2025-02-20,apparel,5,119.77,AU
933,1637,2025-02-24,grocery,5,34.13,GB
934,807,2025-03-29,apparel,4,878.96,AU
935,943,2025-02-10,books,1,15.57,CA
936,778,2025-03-16,electronics,3,328.62,GB
937,384,2025-03-12,home,2,246.11,AU
938,703,2025-02-16,apparel,4,384.42,DE
939,1436,2025-02-17,home,4,255.26,CA
940,1171,2025-01-17,toys,2,733.69,GB
941,1647,2025-01-31,toys,4,771.39,CA
942,299,2025-01-20,grocery,1,163.05,DE
943,276,2025-03-22,toys,5,649.89,DE
944,615,2025-02-02,toys,5,47.69,US
945,1415,2025-01-21,electronics,2,733.36,DE
946,1719,2025-03-22,electronics,4,671.4,GB
947,740,2025-02-16,toys,5,838.99,GB
948,705,2025-01-03,grocery,1,319.22,AU
949,408,2025-03-15,toys,5,161.2,GB
950,728,2025-02-11,books,5,441.3,DE
951,1822,2025-01-11,grocery,5,261.43,CA
952,1779,2025-01-22,books,3,382.52,AU
953,1171,2025-02-21,electronics,1,149.98,CA
954,643,2025-02-10,books,3,640.83,AU
955,1321,2025-02-20,home,4,703.96,GB
956,1532,2025-03-17,toys,4,375.51,CA
957,1750,2025-01-03,apparel,2,597.5,US
958,432,2025-01-22,grocery,1,90.51,DE
959,1124,2025-01-07,electronics,4,473.95,US
960,213,2025-02-03,toys,2,80.45,DE
961,634,2025-01-30,apparel,3,401.62,CA
962,269,2025-03-09,apparel,1,36.45,GB
963,1763,2025-02-11,grocery,4,877.6,AU
964,1915,2025-02-04,toys,4,125.92,AU
965,363,2025-03-17,toys,4,569.78,AU
966,891,2025-03-09,books,5,282.14,GB
967,987,2025-03-11,apparel,1,400.45,GB
968,845,2025-02-03,apparel,3,14.44,AU
969,1670,2025-01-18,home,3,424.92,US
970,1409,2025-03-04,grocery,3,13.16,DE
971,1635,2025-02-07,toys,2,718.1,AU
972,766,2025-01-25,grocery,5,396.2,CA
973,335,2025-03-24,grocery,4,202.42,US
974,865,2025-03-22,apparel,5,689.25,AU
975,1654,2025-03-30,books,3,259.78,AU
976,1657,2025-02-04,grocery,2,768.86,CA
977,280,2025-02-07,electronics,4,557.86,GB
978,1435,2025-03-21,grocery,2,291.97,CA
979,102,2025-03-10,electronics,2,875.23,GB
980,552,2025-01-17,books,4,655.75,CA
981,185,2025-01-20,electronics,4,199.37,DE
982,639,2025-03-05,home,4,628.75,US
983,677,2025-01-11,apparel,1,243.51,DE
984,147,2025-03-11,grocery,2,177.0,GB
985,1674,2025-02-18,electronics,1,877.26,CA
986,789,2025-02-26,apparel,1,183.26,US
987,1068,2025-03-27,apparel,4,353.26,GB
988,1918,2025-02-11,apparel,1,671.52,AU
989,1067,2025-01-16,home,4,576.47,CA
990,739,2025-01-07,books,2,876.07,CA
991,1297,2025-02-25,home,1,154.78,GB
992,1198,2025-01-16,grocery,2,12.98,US
993,1191,2025-03-30,grocery,5,143.71,US
994,510,2025-01-21,grocery,1,618.91,GB
995,1907,2025-03-22,electronics,1,323.18,CA
996,1437,2025-03-10,electronics,2,441.61,GB
997,1144,2025-03-24,home,4,661.19,US
998,1412,2025-02-18,home,2,229.36,US
999,994,2025-02-26,toys,3,490.74,DE
1000,389,2025-03-14,apparel,5,316.15,DE
1001,564,2025-03-18,toys,2,66.63,CA
1002,921,2025-02-07,home,5,333.56,US
1003,1590,2025-03-23,toys,4,661.61,US
1004,1270,2025-02-16,toys,2,292.01,US
1005,1349,2025-03-10,grocery,2,474.03,DE
1006,1569,2025-03-12,apparel,5,258.39,DE
1007,1313,2025-02-11,electronics,1,473.25,US
1008,90,2025-01-17,apparel,1,185.85,DE
1009,393,2025-01-13,electronics,5,579.36,DE
1010,1348,2025-03-04,toys,5,632.67,GB
1011,101,2025-02-16,apparel,5,647.46,US
1012,1906,2025-01-27,books,4,835.91,US
1013,959,2025-03-23,electronics,3,504.42,DE
1014,1684,2025-02-17,books,1,742.15,GB
1015,1084,2025-01-06,books,1,751.83,US
1016,1935,2025-01-28,toys,1,95.59,CA
1017,1089,2025-02-19,apparel,2,475.93,CA
1018,1168,2025-03-22,apparel,5,675.52,DE
1019,1529,2025-01-14,books,5,325.37,DE
1020,1439,2025-03-27,grocery,1,154.28,CA
1021,1127,2025-02-21,toys,3,593.48,AU
1022,1229,2025-02-26,home,3,497.31,GB
1023,1731,2025-02-17,grocery,4,744.4,GB
1024,1247,2025-01-31,toys,5,196.46,AU
1025,1897,2025-02-02,home,4,405.5,DE
1026,1,2025-01-05,home,5,19.58,CA
1027,1824,2025-02-08,electronics,3,886.02,CA
1028,1753,2025-02-10,electronics,3,827.6,AU
1029,1140,2025-03-15,toys,2,89.38,DE
1030,729,2025-01-20,apparel,3,333.53,AU
1031,512,2025-01-30,home,3,87.25,DE
1032,1166,2025-01-28,books,1,652.59,DE
1033,355,2025-03-04,books,5,738.46,US
1034,1220,2025-03-24,home,1,659.05,AU
1035,782,2025-01-11,electronics,3,316.39,DE
1036,854,2025-01-16,apparel,5,836.13,DE
1037,111,2025-02-09,toys,1,290.78,AU
1038,307,2025-02-11,toys,2,142.1,DE
1039,1989,2025-02-27,toys,5,456.72,CA
1040,885,2025-02-07,grocery,2,123.3,US
1041,975,2025-03-15,books,1,495.59,GB
1042,175,2025-02-21,toys,4,697.56,CA
1043,1561,2025-01-18,grocery,5,182.3,DE
1044,1336,2025-03-15,apparel,5,556.31,AU
1045,505,2025-02-01,electronics,3,700.2,GB
1046,1403,2025-03-15,electronics,1,606.2,DE
1047,749,2025-02-14,apparel,3,313.34,US
1048,1577,2025-02-09,apparel,3,556.51,DE
1049,1277,2025-01-19,grocery,1,832.16,CA
1050,409,2025-03-29,home,2,683.16,US
1051,231,2025-01-07,apparel,5,834.41,GB
1052,29,2025-02-13,books,1,278.07,DE
1053,47,2025-02-12,apparel,5,194.62,AU
1054,1072,2025-02-03,toys,4,562.61,CA
1055,1424,2025-03-31,books,1,342.05,AU
1056,90,2025-02-02,apparel,1,259.18,AU
1057,556,2025-01-07,grocery,1,64.6,GB
1058,1358,2025-03-26,home,1,22.07,DE
1059,474,2025-02-18,toys,1,813.96,DE
1060,1776,2025-03-18,toys,1,171.83,AU
1061,1980,2025-02-28,toys,1,40.57,AU
1062,625,2025-02-12,grocery,4,671.22,US
1063,711,2025-03-29,home,3,564.57,CA
1064,1027,2025-02-05,electronics,3,791.41,US
1065,1934,2025-03-13,home,2,140.77,DE
1066,1346,2025-01-18,electronics,4,471.03,AU
1067,1788,2025-03-22,books,2,378.5,AU
1068,313,2025-02-24,home,5,299.7,AU
1069,270,2025-01-27,books,2,525.01,CA
1070,1767,2025-01-18,home,5,819.05,DE
1071,1862,2025-01-19,books,5,825.81,GB
1072,139,2025-03-13,toys,1,169.79,CA
1073,1490,2025-01-04,home,4,865.26,GB
1074,908,2025-03-23,books,3,140.99,CA
1075,219,2025-01-17,apparel,1,687.38,AU
1076,1264,2025-02-04,toys,5,553.05,AU
1077,476,2025-01-30,books,1,326.53,DE
1078,275,2025-03-06,toys,4,642.25,GB
1079,377,2025-02-19,grocery,4,128.06,CA
1080,464,2025-01-05,grocery,1,833.25,DE
1081,456,2025-03-27,apparel,2,64.18,DE
1082,1776,2025-03-20,grocery,3,780.75,CA
1083,876,2025-02-21,electronics,5,663.11,DE
1084,1475,2025-02-10,grocery,5,845.52,AU
1085,1217,2025-03-10,toys,1,470.97,DE
1086,936,2025-01-06,apparel,5,486.38,US
1087,1143,2025-02-19,toys,1,174.91,DE
1088,816,2025-02-08,home,4,154.0,GB
1089,1256,2025-01-07,books,5,813.78,DE
1090,1700,2025-03-24,grocery,1,651.76,US
1091,369,2025-03-16,books,5,126.09,DE
1092,663,2025-02-27,electronics,2,411.03,CA
1093,1808,2025-02-28,electronics,3,295.04,CA
1094,1472,2025-01-16,electronics,1,637.06,GB
1095,175,2025-03-09,books,4,655.54,AU
1096,1254,2025-01-21,grocery,5,345.63,CA
1097,1869,2025-02-12,toys,2,150.09,CA
1098,367,2025-01-07,grocery,3,282.01,DE
1099,592,2025-03-22,apparel,1,809.19,CA
1100,8,2025-03-21,home,1,415.48,DE
1101,1114,2025-01-01,toys,4,217.89,AU
1102,1351,2025-03-02,grocery,4,400.47,AU
1103,1230,2025-01-01,apparel,5,253.9,AU
1104,1680,2025-01-27,electronics,2,137.68,GB
1105,76,2025-01-19,electronics,5,755.01,GB
1106,679,2025-01-12,electronics,1,378.17,CA
1107,331,2025-03-28,home,5,596.52,AU
1108,1173,2025-03-13,apparel,4,675.64,GB
1109,1908,2025-01-05,electronics,3,293.92,DE
1110,1680,2025-01-09,grocery,5,63.1,DE
1111,276,2025-01-16,books,3,299.63,DE
1112,1075,2025-01-27,books,2,552.78,US
1113,1171,2025-03-22,toys,1,437.87,AU
1114,1913,2025-02-06,grocery,5,763.77,GB
1115,1077,2025-03-15,toys,3,834.75,AU
1116,1153,2025-03-05,toys,4,445.78,CA
1117,1810,2025-03-20,apparel,3,881.43,US
1118,243,2025-01-04,grocery,1,665.02,CA
1119,1638,2025-03-20,grocery,4,45.71,GB
1120,1148,2025-03-23,apparel,1,578.34,GB
1121,522,2025-01-09,home,3,458.48,GB
1122,1571,2025-01-01,electronics,3,310.51,AU
1123,1262,2025-01-04,apparel,2,300.8,GB
1124,1889,2025-03-28,grocery,4,718.53,CA
1125,987,2025-01-20,books,4,803.38,AU
1126,1835,2025-02-12,grocery,4,835.36,US
1127,1711,2025-03-08,home,5,653.83,GB
1128,1138,2025-03-10,electronics,2,521.76,GB
1129,1638,2025-02-15,electronics,2,256.0,US
1130,695,2025-02-18,books,5,758.94,AU
1131,1241,2025-02-19,apparel,5,109.57,GB
1132,1445,2025-02-10,books,1,247.98,US
1133,1018,2025-01-31,home,4,747.35,GB
1134,443,2025-03-09,home,2,105.44,US
1135,1593,2025-01-26,electronics,4,457.86,DE
1136,1854,2025-03-06,apparel,2,309.39,DE
1137,1501,2025-03-09,home,3,133.24,US
1138,1684,2025-03-08,books,2,188.63,US
